variable,PPL,Practice_Name,Enrollees
Depression,202103,KIDZCARE PEDIATRICS AT HOPE MILLS,
Depression,202103,KIDZCARE PEDIATRICS AT NORTHSIDE,
Depression,202103,KIDZCARE PEDIATRICS AT SPRING LAKE,
Depression,202103,KIDZCARE PEDIATRICS AT YADKIN,
Depression,202103,LEGACY PEDIATRICS,
Depression,202103,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Depression,202103,RAINBOW PEDIATRICS OF HOPE MILLS,
Depression,202103,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Depression,202103,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Depression,202103,SOUTHERN REGIONAL AHEC,
Depression,202103,STEDMAN MEDICAL CARE,
Depression,202103,SUNSHINE PEDIATRICS,
Depression,202103,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Depression,202103,WESTSIDE MEDICAL CARE,
Depression,202104,BIRTH AND WOMEN'S CARE,
Depression,202104,CALVARY PEDIATRICS,
Depression,202104,CAPE FEAR VALLEY PEDIATRICS,
Depression,202104,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Depression,202104,CAROLINA PEDIATRIC GROUP,
Depression,202104,CAROLINA URGENT AND FAMILY CARE,
Depression,202104,CFVMC DIVISION OF DUKE OB/GYN,
Depression,202104,CROSS CREEK PEDIATRICS,
Depression,202104,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Depression,202104,"ERNESTO J.F. GRAHAM, MD",
Depression,202104,FAYETTEVILLE CHILDREN'S CLINIC,
Depression,202104,HEALTH PAVILION NORTH,
Depression,202104,HOKE PRIMARY CARE,
Depression,202104,HOPE MILLS FAMILY CARE,
Depression,202104,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Depression,202104,JONES CENTER FOR WOMEN'S HEALTH,
Depression,202104,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Depression,202104,KIDZCARE PEDIATRICS AT CAPE FEAR,
Depression,202104,KIDZCARE PEDIATRICS AT HOPE MILLS,
Depression,202104,KIDZCARE PEDIATRICS AT NORTHSIDE,
Depression,202104,KIDZCARE PEDIATRICS AT SPRING LAKE,
Depression,202104,KIDZCARE PEDIATRICS AT YADKIN,
Depression,202104,LEGACY PEDIATRICS,
Depression,202104,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Depression,202104,RAINBOW PEDIATRICS OF HOPE MILLS,
Depression,202104,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Depression,202104,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Depression,202104,SOUTHERN REGIONAL AHEC,
Depression,202104,STEDMAN MEDICAL CARE,
Depression,202104,SUNSHINE PEDIATRICS,
Depression,202104,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Depression,202104,WESTSIDE MEDICAL CARE,
Depression,202105,BIRTH AND WOMEN'S CARE,
Depression,202105,CALVARY PEDIATRICS,
Depression,202105,CAPE FEAR VALLEY PEDIATRICS,
Depression,202105,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Depression,202105,CAROLINA PEDIATRIC GROUP,
Depression,202105,CAROLINA URGENT AND FAMILY CARE,
Depression,202105,CFVMC DIVISION OF DUKE OB/GYN,
Depression,202105,CROSS CREEK PEDIATRICS,
Depression,202105,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Depression,202105,"ERNESTO J.F. GRAHAM, MD",
Depression,202105,FAYETTEVILLE CHILDREN'S CLINIC,
Depression,202105,HEALTH PAVILION NORTH,
Depression,202105,HOKE PRIMARY CARE,
Depression,202105,HOPE MILLS FAMILY CARE,
Depression,202105,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Depression,202105,JONES CENTER FOR WOMEN'S HEALTH,
Depression,202105,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Depression,202105,KIDZCARE PEDIATRICS AT CAPE FEAR,
Depression,202105,KIDZCARE PEDIATRICS AT HOPE MILLS,
Depression,202105,KIDZCARE PEDIATRICS AT NORTHSIDE,
Depression,202105,KIDZCARE PEDIATRICS AT SPRING LAKE,
Depression,202105,KIDZCARE PEDIATRICS AT YADKIN,
Depression,202105,LEGACY PEDIATRICS,
Depression,202105,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Depression,202105,RAINBOW PEDIATRICS OF HOPE MILLS,
Depression,202105,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Depression,202105,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Depression,202105,SOUTHERN REGIONAL AHEC,
Depression,202105,STEDMAN MEDICAL CARE,
Depression,202105,SUNSHINE PEDIATRICS,
Depression,202105,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Depression,202105,WESTSIDE MEDICAL CARE,
Depression,202106,BIRTH AND WOMEN'S CARE,
Depression,202106,CALVARY PEDIATRICS,
Depression,202106,CAPE FEAR VALLEY PEDIATRICS,
Depression,202106,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Depression,202106,CAROLINA PEDIATRIC GROUP,
Depression,202106,CAROLINA URGENT AND FAMILY CARE,
Depression,202106,CFVMC DIVISION OF DUKE OB/GYN,
Depression,202106,CROSS CREEK PEDIATRICS,
Depression,202106,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Depression,202106,"ERNESTO J.F. GRAHAM, MD",
Depression,202106,FAYETTEVILLE CHILDREN'S CLINIC,
Depression,202106,HEALTH PAVILION NORTH,
Depression,202106,HOKE PRIMARY CARE,
Depression,202106,HOPE MILLS FAMILY CARE,
Depression,202106,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Depression,202106,JONES CENTER FOR WOMEN'S HEALTH,
Depression,202106,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Depression,202106,KIDZCARE PEDIATRICS AT CAPE FEAR,
Depression,202106,KIDZCARE PEDIATRICS AT HOPE MILLS,
Depression,202106,KIDZCARE PEDIATRICS AT NORTHSIDE,
Depression,202106,KIDZCARE PEDIATRICS AT SPRING LAKE,
Depression,202106,KIDZCARE PEDIATRICS AT YADKIN,
Depression,202106,LEGACY PEDIATRICS,
Depression,202106,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Depression,202106,RAINBOW PEDIATRICS OF HOPE MILLS,
Depression,202106,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Depression,202106,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Depression,202106,SOUTHERN REGIONAL AHEC,
Depression,202106,STEDMAN MEDICAL CARE,
Depression,202106,SUNSHINE PEDIATRICS,
Depression,202106,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Depression,202106,WESTSIDE MEDICAL CARE,
Dev.Disab,202101,BIRTH AND WOMEN'S CARE,
Dev.Disab,202101,CALVARY PEDIATRICS,
Dev.Disab,202101,CAPE FEAR VALLEY PEDIATRICS,
Dev.Disab,202101,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Dev.Disab,202101,CAROLINA PEDIATRIC GROUP,
Dev.Disab,202101,CAROLINA URGENT AND FAMILY CARE,
Dev.Disab,202101,CFVMC DIVISION OF DUKE OB/GYN,
Dev.Disab,202101,CROSS CREEK PEDIATRICS,
Dev.Disab,202101,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Dev.Disab,202101,"ERNESTO J.F. GRAHAM, MD",
Dev.Disab,202101,FAYETTEVILLE CHILDREN'S CLINIC,
Dev.Disab,202101,HEALTH PAVILION NORTH,
Dev.Disab,202101,HOKE PRIMARY CARE,
Dev.Disab,202101,HOPE MILLS FAMILY CARE,
Dev.Disab,202101,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Dev.Disab,202101,JONES CENTER FOR WOMEN'S HEALTH,
Dev.Disab,202101,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Dev.Disab,202101,KIDZCARE PEDIATRICS AT CAPE FEAR,
Dev.Disab,202101,KIDZCARE PEDIATRICS AT HOPE MILLS,
Dev.Disab,202101,KIDZCARE PEDIATRICS AT NORTHSIDE,
Dev.Disab,202101,KIDZCARE PEDIATRICS AT SPRING LAKE,
Dev.Disab,202101,KIDZCARE PEDIATRICS AT YADKIN,
Dev.Disab,202101,LEGACY PEDIATRICS,
Dev.Disab,202101,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Dev.Disab,202101,RAINBOW PEDIATRICS OF HOPE MILLS,
Dev.Disab,202101,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Dev.Disab,202101,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Dev.Disab,202101,SOUTHERN REGIONAL AHEC,
Dev.Disab,202101,STEDMAN MEDICAL CARE,
Dev.Disab,202101,SUNSHINE PEDIATRICS,
Dev.Disab,202101,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Dev.Disab,202101,WESTSIDE MEDICAL CARE,
Dev.Disab,202102,BIRTH AND WOMEN'S CARE,
Dev.Disab,202102,CALVARY PEDIATRICS,
Dev.Disab,202102,CAPE FEAR VALLEY PEDIATRICS,
Dev.Disab,202102,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Dev.Disab,202102,CAROLINA PEDIATRIC GROUP,
Dev.Disab,202102,CAROLINA URGENT AND FAMILY CARE,
Dev.Disab,202102,CFVMC DIVISION OF DUKE OB/GYN,
Dev.Disab,202102,CROSS CREEK PEDIATRICS,
Dev.Disab,202102,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Dev.Disab,202102,"ERNESTO J.F. GRAHAM, MD",
Dev.Disab,202102,FAYETTEVILLE CHILDREN'S CLINIC,
Dev.Disab,202102,HEALTH PAVILION NORTH,
Dev.Disab,202102,HOKE PRIMARY CARE,
Dev.Disab,202102,HOPE MILLS FAMILY CARE,
Dev.Disab,202102,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Dev.Disab,202102,JONES CENTER FOR WOMEN'S HEALTH,
Dev.Disab,202102,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Dev.Disab,202102,KIDZCARE PEDIATRICS AT CAPE FEAR,
Dev.Disab,202102,KIDZCARE PEDIATRICS AT HOPE MILLS,
Dev.Disab,202102,KIDZCARE PEDIATRICS AT NORTHSIDE,
Dev.Disab,202102,KIDZCARE PEDIATRICS AT SPRING LAKE,
Dev.Disab,202102,KIDZCARE PEDIATRICS AT YADKIN,
Dev.Disab,202102,LEGACY PEDIATRICS,
Dev.Disab,202102,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Dev.Disab,202102,RAINBOW PEDIATRICS OF HOPE MILLS,
Dev.Disab,202102,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Dev.Disab,202102,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Dev.Disab,202102,SOUTHERN REGIONAL AHEC,
Dev.Disab,202102,STEDMAN MEDICAL CARE,
Dev.Disab,202102,SUNSHINE PEDIATRICS,
Dev.Disab,202102,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Dev.Disab,202102,WESTSIDE MEDICAL CARE,
Dev.Disab,202103,BIRTH AND WOMEN'S CARE,
Dev.Disab,202103,CALVARY PEDIATRICS,
Dev.Disab,202103,CAPE FEAR VALLEY PEDIATRICS,
Dev.Disab,202103,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Dev.Disab,202103,CAROLINA PEDIATRIC GROUP,
Dev.Disab,202103,CAROLINA URGENT AND FAMILY CARE,
Dev.Disab,202103,CFVMC DIVISION OF DUKE OB/GYN,
Dev.Disab,202103,CROSS CREEK PEDIATRICS,
Dev.Disab,202103,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Dev.Disab,202103,"ERNESTO J.F. GRAHAM, MD",
Dev.Disab,202103,FAYETTEVILLE CHILDREN'S CLINIC,
Dev.Disab,202103,HEALTH PAVILION NORTH,
Dev.Disab,202103,HOKE PRIMARY CARE,
Dev.Disab,202103,HOPE MILLS FAMILY CARE,
Dev.Disab,202103,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Dev.Disab,202103,JONES CENTER FOR WOMEN'S HEALTH,
Dev.Disab,202103,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Dev.Disab,202103,KIDZCARE PEDIATRICS AT CAPE FEAR,
Dev.Disab,202103,KIDZCARE PEDIATRICS AT HOPE MILLS,
Dev.Disab,202103,KIDZCARE PEDIATRICS AT NORTHSIDE,
Dev.Disab,202103,KIDZCARE PEDIATRICS AT SPRING LAKE,
Dev.Disab,202103,KIDZCARE PEDIATRICS AT YADKIN,
Dev.Disab,202103,LEGACY PEDIATRICS,
Dev.Disab,202103,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Dev.Disab,202103,RAINBOW PEDIATRICS OF HOPE MILLS,
Dev.Disab,202103,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Dev.Disab,202103,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Dev.Disab,202103,SOUTHERN REGIONAL AHEC,
Dev.Disab,202103,STEDMAN MEDICAL CARE,
Dev.Disab,202103,SUNSHINE PEDIATRICS,
Dev.Disab,202103,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Dev.Disab,202103,WESTSIDE MEDICAL CARE,
Dev.Disab,202104,BIRTH AND WOMEN'S CARE,
Dev.Disab,202104,CALVARY PEDIATRICS,
Dev.Disab,202104,CAPE FEAR VALLEY PEDIATRICS,
Dev.Disab,202104,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Dev.Disab,202104,CAROLINA PEDIATRIC GROUP,
Dev.Disab,202104,CAROLINA URGENT AND FAMILY CARE,
Dev.Disab,202104,CFVMC DIVISION OF DUKE OB/GYN,
Dev.Disab,202104,CROSS CREEK PEDIATRICS,
Dev.Disab,202104,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Dev.Disab,202104,"ERNESTO J.F. GRAHAM, MD",
Dev.Disab,202104,FAYETTEVILLE CHILDREN'S CLINIC,
Dev.Disab,202104,HEALTH PAVILION NORTH,
Dev.Disab,202104,HOKE PRIMARY CARE,
Dev.Disab,202104,HOPE MILLS FAMILY CARE,
Dev.Disab,202104,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Dev.Disab,202104,JONES CENTER FOR WOMEN'S HEALTH,
Dev.Disab,202104,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Dev.Disab,202104,KIDZCARE PEDIATRICS AT CAPE FEAR,
Dev.Disab,202104,KIDZCARE PEDIATRICS AT HOPE MILLS,
Dev.Disab,202104,KIDZCARE PEDIATRICS AT NORTHSIDE,
Dev.Disab,202104,KIDZCARE PEDIATRICS AT SPRING LAKE,
Dev.Disab,202104,KIDZCARE PEDIATRICS AT YADKIN,
Dev.Disab,202104,LEGACY PEDIATRICS,
Dev.Disab,202104,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Dev.Disab,202104,RAINBOW PEDIATRICS OF HOPE MILLS,
Dev.Disab,202104,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Dev.Disab,202104,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Dev.Disab,202104,SOUTHERN REGIONAL AHEC,
Dev.Disab,202104,STEDMAN MEDICAL CARE,
Dev.Disab,202104,SUNSHINE PEDIATRICS,
Dev.Disab,202104,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Dev.Disab,202104,WESTSIDE MEDICAL CARE,
Dev.Disab,202105,BIRTH AND WOMEN'S CARE,
Dev.Disab,202105,CALVARY PEDIATRICS,
Dev.Disab,202105,CAPE FEAR VALLEY PEDIATRICS,
Dev.Disab,202105,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Dev.Disab,202105,CAROLINA PEDIATRIC GROUP,
Dev.Disab,202105,CAROLINA URGENT AND FAMILY CARE,
Dev.Disab,202105,CFVMC DIVISION OF DUKE OB/GYN,
Dev.Disab,202105,CROSS CREEK PEDIATRICS,
Dev.Disab,202105,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Dev.Disab,202105,"ERNESTO J.F. GRAHAM, MD",
Dev.Disab,202105,FAYETTEVILLE CHILDREN'S CLINIC,
Dev.Disab,202105,HEALTH PAVILION NORTH,
Dev.Disab,202105,HOKE PRIMARY CARE,
Dev.Disab,202105,HOPE MILLS FAMILY CARE,
Dev.Disab,202105,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Dev.Disab,202105,JONES CENTER FOR WOMEN'S HEALTH,
Dev.Disab,202105,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Dev.Disab,202105,KIDZCARE PEDIATRICS AT CAPE FEAR,
Dev.Disab,202105,KIDZCARE PEDIATRICS AT HOPE MILLS,
Dev.Disab,202105,KIDZCARE PEDIATRICS AT NORTHSIDE,
Dev.Disab,202105,KIDZCARE PEDIATRICS AT SPRING LAKE,
Dev.Disab,202105,KIDZCARE PEDIATRICS AT YADKIN,
Dev.Disab,202105,LEGACY PEDIATRICS,
Dev.Disab,202105,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Dev.Disab,202105,RAINBOW PEDIATRICS OF HOPE MILLS,
Dev.Disab,202105,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Dev.Disab,202105,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Dev.Disab,202105,SOUTHERN REGIONAL AHEC,
Dev.Disab,202105,STEDMAN MEDICAL CARE,
Dev.Disab,202105,SUNSHINE PEDIATRICS,
Dev.Disab,202105,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Dev.Disab,202105,WESTSIDE MEDICAL CARE,
Dev.Disab,202106,BIRTH AND WOMEN'S CARE,
Dev.Disab,202106,CALVARY PEDIATRICS,
Dev.Disab,202106,CAPE FEAR VALLEY PEDIATRICS,
Dev.Disab,202106,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Dev.Disab,202106,CAROLINA PEDIATRIC GROUP,
Dev.Disab,202106,CAROLINA URGENT AND FAMILY CARE,
Dev.Disab,202106,CFVMC DIVISION OF DUKE OB/GYN,
Dev.Disab,202106,CROSS CREEK PEDIATRICS,
Dev.Disab,202106,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Dev.Disab,202106,"ERNESTO J.F. GRAHAM, MD",
Dev.Disab,202106,FAYETTEVILLE CHILDREN'S CLINIC,
Dev.Disab,202106,HEALTH PAVILION NORTH,
Dev.Disab,202106,HOKE PRIMARY CARE,
Dev.Disab,202106,HOPE MILLS FAMILY CARE,
Dev.Disab,202106,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Dev.Disab,202106,JONES CENTER FOR WOMEN'S HEALTH,
Dev.Disab,202106,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Dev.Disab,202106,KIDZCARE PEDIATRICS AT CAPE FEAR,
Dev.Disab,202106,KIDZCARE PEDIATRICS AT HOPE MILLS,
Dev.Disab,202106,KIDZCARE PEDIATRICS AT NORTHSIDE,
Dev.Disab,202106,KIDZCARE PEDIATRICS AT SPRING LAKE,
Dev.Disab,202106,KIDZCARE PEDIATRICS AT YADKIN,
Dev.Disab,202106,LEGACY PEDIATRICS,
Dev.Disab,202106,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Dev.Disab,202106,RAINBOW PEDIATRICS OF HOPE MILLS,
Dev.Disab,202106,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Dev.Disab,202106,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Dev.Disab,202106,SOUTHERN REGIONAL AHEC,
Dev.Disab,202106,STEDMAN MEDICAL CARE,
Dev.Disab,202106,SUNSHINE PEDIATRICS,
Dev.Disab,202106,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Dev.Disab,202106,WESTSIDE MEDICAL CARE,
Asthma,202101,BIRTH AND WOMEN'S CARE,
Asthma,202101,CALVARY PEDIATRICS,
Asthma,202101,CAPE FEAR VALLEY PEDIATRICS,
Asthma,202101,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Asthma,202101,CAROLINA PEDIATRIC GROUP,
Asthma,202101,CAROLINA URGENT AND FAMILY CARE,
Asthma,202101,CFVMC DIVISION OF DUKE OB/GYN,
Asthma,202101,CROSS CREEK PEDIATRICS,
Asthma,202101,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Asthma,202101,"ERNESTO J.F. GRAHAM, MD",
Asthma,202101,FAYETTEVILLE CHILDREN'S CLINIC,
Asthma,202101,HEALTH PAVILION NORTH,
Asthma,202101,HOKE PRIMARY CARE,
Asthma,202101,HOPE MILLS FAMILY CARE,
Asthma,202101,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Asthma,202101,JONES CENTER FOR WOMEN'S HEALTH,
Asthma,202101,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Asthma,202101,KIDZCARE PEDIATRICS AT CAPE FEAR,
Asthma,202101,KIDZCARE PEDIATRICS AT HOPE MILLS,
Asthma,202101,KIDZCARE PEDIATRICS AT NORTHSIDE,
Asthma,202101,KIDZCARE PEDIATRICS AT SPRING LAKE,
Asthma,202101,KIDZCARE PEDIATRICS AT YADKIN,
Asthma,202101,LEGACY PEDIATRICS,
Asthma,202101,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Asthma,202101,RAINBOW PEDIATRICS OF HOPE MILLS,
Asthma,202101,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Asthma,202101,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Asthma,202101,SOUTHERN REGIONAL AHEC,
Asthma,202101,STEDMAN MEDICAL CARE,
Asthma,202101,SUNSHINE PEDIATRICS,
Asthma,202101,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Asthma,202101,WESTSIDE MEDICAL CARE,
Asthma,202102,BIRTH AND WOMEN'S CARE,
Asthma,202102,CALVARY PEDIATRICS,
Asthma,202102,CAPE FEAR VALLEY PEDIATRICS,
Asthma,202102,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Asthma,202102,CAROLINA PEDIATRIC GROUP,
Asthma,202102,CAROLINA URGENT AND FAMILY CARE,
Asthma,202102,CFVMC DIVISION OF DUKE OB/GYN,
Asthma,202102,CROSS CREEK PEDIATRICS,
Asthma,202102,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Asthma,202102,"ERNESTO J.F. GRAHAM, MD",
Asthma,202102,FAYETTEVILLE CHILDREN'S CLINIC,
Asthma,202102,HEALTH PAVILION NORTH,
Asthma,202102,HOKE PRIMARY CARE,
Asthma,202102,HOPE MILLS FAMILY CARE,
Asthma,202102,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Asthma,202102,JONES CENTER FOR WOMEN'S HEALTH,
Asthma,202102,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Asthma,202102,KIDZCARE PEDIATRICS AT CAPE FEAR,
Asthma,202102,KIDZCARE PEDIATRICS AT HOPE MILLS,
Asthma,202102,KIDZCARE PEDIATRICS AT NORTHSIDE,
Asthma,202102,KIDZCARE PEDIATRICS AT SPRING LAKE,
Asthma,202102,KIDZCARE PEDIATRICS AT YADKIN,
Asthma,202102,LEGACY PEDIATRICS,
Asthma,202102,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Asthma,202102,RAINBOW PEDIATRICS OF HOPE MILLS,
Asthma,202102,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Asthma,202102,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Asthma,202102,SOUTHERN REGIONAL AHEC,
Asthma,202102,STEDMAN MEDICAL CARE,
Asthma,202102,SUNSHINE PEDIATRICS,
Asthma,202102,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Asthma,202102,WESTSIDE MEDICAL CARE,
Asthma,202103,BIRTH AND WOMEN'S CARE,
Asthma,202103,CALVARY PEDIATRICS,
Asthma,202103,CAPE FEAR VALLEY PEDIATRICS,
Asthma,202103,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Asthma,202103,CAROLINA PEDIATRIC GROUP,
Asthma,202103,CAROLINA URGENT AND FAMILY CARE,
Asthma,202103,CFVMC DIVISION OF DUKE OB/GYN,
Asthma,202103,CROSS CREEK PEDIATRICS,
Asthma,202103,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Asthma,202103,"ERNESTO J.F. GRAHAM, MD",
Asthma,202103,FAYETTEVILLE CHILDREN'S CLINIC,
Asthma,202103,HEALTH PAVILION NORTH,
Asthma,202103,HOKE PRIMARY CARE,
Asthma,202103,HOPE MILLS FAMILY CARE,
Asthma,202103,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Asthma,202103,JONES CENTER FOR WOMEN'S HEALTH,
Asthma,202103,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Asthma,202103,KIDZCARE PEDIATRICS AT CAPE FEAR,
Asthma,202103,KIDZCARE PEDIATRICS AT HOPE MILLS,
Asthma,202103,KIDZCARE PEDIATRICS AT NORTHSIDE,
Asthma,202103,KIDZCARE PEDIATRICS AT SPRING LAKE,
Asthma,202103,KIDZCARE PEDIATRICS AT YADKIN,
Asthma,202103,LEGACY PEDIATRICS,
Asthma,202103,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Asthma,202103,RAINBOW PEDIATRICS OF HOPE MILLS,
Asthma,202103,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Asthma,202103,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Asthma,202103,SOUTHERN REGIONAL AHEC,
Asthma,202103,STEDMAN MEDICAL CARE,
Asthma,202103,SUNSHINE PEDIATRICS,
Asthma,202103,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Asthma,202103,WESTSIDE MEDICAL CARE,
Asthma,202104,BIRTH AND WOMEN'S CARE,
Asthma,202104,CALVARY PEDIATRICS,
Asthma,202104,CAPE FEAR VALLEY PEDIATRICS,
Asthma,202104,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Asthma,202104,CAROLINA PEDIATRIC GROUP,
Asthma,202104,CAROLINA URGENT AND FAMILY CARE,
Asthma,202104,CFVMC DIVISION OF DUKE OB/GYN,
Asthma,202104,CROSS CREEK PEDIATRICS,
Asthma,202104,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Asthma,202104,"ERNESTO J.F. GRAHAM, MD",
Asthma,202104,FAYETTEVILLE CHILDREN'S CLINIC,
Asthma,202104,HEALTH PAVILION NORTH,
Asthma,202104,HOKE PRIMARY CARE,
Asthma,202104,HOPE MILLS FAMILY CARE,
Asthma,202104,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Asthma,202104,JONES CENTER FOR WOMEN'S HEALTH,
Asthma,202104,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Asthma,202104,KIDZCARE PEDIATRICS AT CAPE FEAR,
Asthma,202104,KIDZCARE PEDIATRICS AT HOPE MILLS,
Asthma,202104,KIDZCARE PEDIATRICS AT NORTHSIDE,
Asthma,202104,KIDZCARE PEDIATRICS AT SPRING LAKE,
Asthma,202104,KIDZCARE PEDIATRICS AT YADKIN,
Asthma,202104,LEGACY PEDIATRICS,
Asthma,202104,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Asthma,202104,RAINBOW PEDIATRICS OF HOPE MILLS,
Asthma,202104,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Asthma,202104,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Asthma,202104,SOUTHERN REGIONAL AHEC,
Asthma,202104,STEDMAN MEDICAL CARE,
Asthma,202104,SUNSHINE PEDIATRICS,
Asthma,202104,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
